date,price,bedrooms,bathrooms,qm_living,qm_lot,floors,waterfront,view,condition,grade,qm_above_ground,qm_basement,yr_built,yr_renovated,zipcode,yrs_since_renovation,house_age,yrs_built_ren,lat,long,qm_living15,qm_lot15,renovated
9,438000.0,3,1.75,184.877,918.346,1.0,0.0,0.0,4,7,313.944,292.608,1978,0.0,98052,0.0,37,1978.0,47.672,-122.162,144.929,929.03,0
4,369900.0,3,1.75,199.741,1776.956,1.0,0.0,0.0,3,7,502.92,152.4,1978,0.0,98168,0.0,37,1978.0,47.506,-122.324,144.0,1393.545,0
9,405000.0,4,2.5,171.871,848.762,2.0,0.0,0.0,3,8,563.88,0.0,1997,0.0,98059,0.0,18,1997.0,47.494,-122.157,179.303,731.425,0
5,282000.0,3,2.5,156.077,1459.599,1.0,0.0,0.0,3,7,377.952,134.112,1994,0.0,98031,0.0,21,1994.0,47.423,-122.171,131.922,797.851,0
11,380950.0,2,1.0,132.851,726.409,1.0,0.0,0.0,3,7,338.328,97.536,1944,0.0,98125,0.0,71,1944.0,47.731,-122.302,128.206,694.264,0
6,349810.0,3,1.0,89.187,822.656,1.0,0.0,0.0,4,7,292.608,0.0,1958,0.0,98155,0.0,57,1958.0,47.769,-122.328,116.129,822.656,0
5,690000.0,4,2.5,250.838,818.475,2.0,0.0,0.0,3,9,822.96,0.0,2004,0.0,98052,0.0,11,2004.0,47.704,-122.116,253.625,473.805,0
5,653000.0,2,1.5,119.845,477.614,1.0,0.0,0.0,4,7,320.04,73.152,1947,0.0,98115,0.0,68,1947.0,47.688,-122.29,119.845,502.234,0
10,526500.0,3,2.5,172.8,4010.623,2.0,0.0,0.0,3,8,566.928,0.0,1986,0.0,98072,0.0,29,1986.0,47.771,-122.136,210.89,3793.694,0
10,1040000.0,4,3.5,401.341,788.746,2.0,0.0,0.0,3,10,999.744,316.992,2005,0.0,98029,0.0,10,2005.0,47.557,-122.029,374.399,1022.676,0
9,335000.0,3,1.0,197.883,355.354,1.5,0.0,0.0,3,7,649.224,0.0,1917,0.0,98118,0.0,98,1917.0,47.551,-122.281,165.367,478.45,0
3,1080000.0,5,3.5,347.457,1053.52,2.0,0.0,0.0,3,10,1139.952,0.0,2013,0.0,98052,0.0,2,2013.0,47.663,-122.143,189.522,809.65,0
9,475000.0,3,2.5,197.883,745.268,2.0,0.0,0.0,3,8,649.224,0.0,1985,0.0,98052,0.0,30,1985.0,47.725,-122.106,197.883,706.527,0
2,315000.0,4,2.0,112.413,394.838,1.0,0.0,0.0,4,7,368.808,0.0,1941,0.0,98108,0.0,74,1941.0,47.528,-122.321,112.413,557.418,0
5,562000.0,5,2.25,282.425,753.536,2.0,0.0,0.0,3,8,926.592,0.0,1984,0.0,98052,0.0,31,1984.0,47.716,-122.103,187.664,771.467,0
4,295000.0,3,2.5,145.858,644.004,2.0,0.0,0.0,3,7,478.536,0.0,1993,0.0,98038,0.0,22,1993.0,47.39,-122.049,145.858,582.595,0
7,383000.0,3,2.25,194.167,1393.545,1.0,0.0,0.0,3,7,637.032,0.0,1961,0.0,98045,0.0,54,1961.0,47.488,-121.783,157.006,1337.803,0
4,242000.0,3,2.25,157.006,677.449,1.0,0.0,0.0,3,7,381.0,134.112,1985,0.0,98003,0.0,30,1985.0,47.264,-122.303,155.148,719.72,0
4,352500.0,3,1.5,136.567,1632.956,1.0,0.0,0.0,5,7,448.056,0.0,1967,0.0,98059,0.0,48,1967.0,47.47,-122.116,213.677,1285.034,0
7,239950.0,4,1.0,135.638,557.418,1.0,0.0,0.0,4,7,222.504,222.504,1941,0.0,98178,0.0,74,1941.0,47.495,-122.224,110.555,557.418,0
9,998000.0,4,2.5,281.496,633.598,2.0,0.0,0.0,3,9,771.144,152.4,1947,2000.0,98105,15.0,68,-53.0,47.67,-122.266,192.309,633.598,1
4,515000.0,3,1.75,110.555,418.064,1.0,0.0,0.0,3,6,362.712,0.0,1922,2012.0,98116,3.0,93,-90.0,47.558,-122.388,169.083,418.064,1
4,1160000.0,4,3.75,330.735,1296.833,2.0,0.0,0.0,4,9,1085.088,0.0,1972,0.0,98040,0.0,43,1972.0,47.558,-122.211,308.438,1099.414,0
11,289000.0,3,1.75,146.787,905.804,1.0,0.0,0.0,5,7,481.584,0.0,1954,0.0,98148,0.0,61,1954.0,47.427,-122.331,135.638,905.804,0
3,424000.0,3,1.5,114.271,668.902,1.0,0.0,0.0,3,7,374.904,0.0,1953,0.0,98125,0.0,62,1953.0,47.728,-122.311,130.064,579.715,0
10,199000.0,4,2.0,133.78,880.442,1.0,0.0,0.0,3,5,438.912,0.0,1943,0.0,98056,0.0,72,1943.0,47.509,-122.182,133.78,886.852,0
10,730000.0,4,3.5,410.631,734.12,2.0,0.0,0.0,3,10,1021.08,326.136,2004,0.0,98065,0.0,11,2004.0,47.533,-121.86,319.586,729.381,0
5,244000.0,3,1.0,84.542,487.741,1.0,0.0,0.0,4,6,277.368,0.0,1971,0.0,98166,0.0,44,1971.0,47.473,-122.352,153.29,970.093,0
6,240000.0,2,1.0,62.245,1014.501,1.0,0.0,0.0,3,6,204.216,0.0,1942,0.0,98146,0.0,73,1942.0,47.513,-122.372,83.613,689.805,0
4,797000.0,4,2.75,246.193,799.895,2.0,0.0,0.0,3,8,807.72,0.0,1959,2007.0,98008,8.0,56,-48.0,47.616,-122.121,156.077,772.581,1
5,350000.0,4,2.25,206.245,645.955,2.0,0.0,0.0,4,8,676.656,0.0,1999,0.0,98038,0.0,16,1999.0,47.351,-122.041,208.103,623.937,0
11,415000.0,3,1.75,152.361,597.831,1.0,0.0,0.0,3,7,362.712,137.16,1972,0.0,98034,0.0,43,1972.0,47.72,-122.217,164.438,643.818,0
4,378510.0,2,1.0,71.535,481.702,1.0,0.0,0.0,3,7,234.696,0.0,1947,0.0,98126,0.0,68,1947.0,47.546,-122.379,117.058,608.515,0
7,1200000.0,4,3.5,367.896,618.177,2.0,0.0,0.0,3,10,868.68,338.328,2006,0.0,98199,0.0,9,2006.0,47.646,-122.389,263.845,594.579,0
10,379900.0,2,1.5,105.909,707.921,1.0,0.0,0.0,4,6,347.472,0.0,1925,0.0,98106,0.0,90,1925.0,47.528,-122.351,120.774,707.921,0
5,620000.0,3,2.5,230.399,839.936,2.0,0.0,0.0,3,7,755.904,0.0,2004,0.0,98053,0.0,11,2004.0,47.68,-122.035,230.399,603.87,0
8,524500.0,3,1.5,146.787,294.688,1.0,0.0,0.0,4,8,274.32,207.264,1946,0.0,98117,0.0,69,1946.0,47.68,-122.393,146.787,464.515,0
6,270000.0,4,2.75,184.877,673.733,1.0,0.0,0.0,3,7,387.096,219.456,1999,0.0,98002,0.0,16,1999.0,47.284,-122.202,195.096,700.024,0
5,236000.0,4,2.25,170.012,881.185,1.0,0.0,0.0,4,7,365.76,192.024,1989,0.0,98023,0.0,26,1989.0,47.3,-122.387,160.722,939.156,0
11,308500.0,2,2.0,78.039,1353.039,1.5,0.0,0.0,5,6,256.032,0.0,1942,0.0,98106,0.0,73,1942.0,47.55,-122.36,132.851,735.792,0
10,299000.0,4,2.25,190.451,2415.478,2.0,0.0,0.0,4,8,624.84,0.0,1977,0.0,98042,0.0,38,1977.0,47.342,-122.063,216.464,2889.283,0
9,295000.0,2,1.75,144.929,4064.32,2.0,0.0,0.0,3,8,475.488,0.0,1967,2000.0,98065,15.0,48,-33.0,47.573,-121.676,92.903,2285.6,1
6,110000.0,2,1.0,74.322,1393.545,1.0,0.0,0.0,3,6,243.84,0.0,1927,0.0,98168,0.0,88,1927.0,47.493,-122.316,108.697,1393.545,0
7,295950.0,2,1.0,110.555,575.999,1.0,0.0,0.0,3,7,362.712,0.0,1948,0.0,98133,0.0,67,1948.0,47.763,-122.34,136.567,724.643,0
5,270000.0,3,1.75,120.774,383.411,1.0,0.0,0.0,4,6,198.12,198.12,1918,0.0,98106,0.0,97,1918.0,47.535,-122.352,131.922,371.612,0
5,475000.0,2,1.5,108.697,116.129,3.0,0.0,0.0,3,8,356.616,0.0,2000,0.0,98107,0.0,15,2000.0,47.672,-122.38,121.703,121.517,0
3,410000.0,4,2.5,233.187,488.484,2.0,0.0,0.0,3,7,765.048,0.0,2001,0.0,98056,0.0,14,2001.0,47.482,-122.188,238.761,475.57,0
3,588000.0,4,2.25,233.187,1816.254,1.0,0.0,0.0,4,9,551.688,213.36,1977,0.0,98034,0.0,38,1977.0,47.704,-122.241,227.612,1788.383,0
12,420000.0,3,2.5,222.038,362.6,2.0,0.0,0.0,3,8,600.456,128.016,2006,0.0,98072,0.0,9,2006.0,47.752,-122.174,222.038,318.75,0
1,355000.0,4,2.25,204.387,316.242,2.0,0.0,0.0,3,8,670.56,0.0,2005,0.0,98038,0.0,10,2005.0,47.39,-122.034,204.387,320.422,0
6,446000.0,2,1.0,236.903,2013.673,1.0,0.0,1.0,4,7,490.728,286.512,1958,0.0,98198,0.0,57,1958.0,47.401,-122.319,188.593,983.936,0
5,765000.0,4,2.25,237.832,1124.126,1.0,0.0,0.0,4,8,536.448,243.84,1976,0.0,98052,0.0,39,1976.0,47.631,-122.108,208.103,1124.126,0
5,967500.0,3,3.75,301.935,538.559,2.0,0.0,2.0,4,8,722.376,268.224,1951,0.0,98199,0.0,64,1951.0,47.648,-122.405,170.942,538.559,0
9,381000.0,2,2.0,124.49,413.14,1.0,0.0,0.0,3,8,408.432,0.0,2004,0.0,98053,0.0,11,2004.0,47.718,-122.033,125.419,414.162,0
8,716000.0,4,2.25,230.399,908.591,1.0,0.0,0.0,4,8,579.12,176.784,1975,0.0,98052,0.0,40,1975.0,47.639,-122.099,245.264,908.591,0
4,605000.0,5,3.5,284.283,823.306,2.0,0.0,0.0,3,8,932.688,0.0,1989,0.0,98056,0.0,26,1989.0,47.532,-122.185,248.98,780.199,0
9,312200.0,4,2.5,270.348,798.594,2.0,0.0,0.0,3,8,886.968,0.0,2004,0.0,98003,0.0,11,2004.0,47.26,-122.304,257.341,799.152,0
7,327000.0,4,1.0,176.516,836.127,1.0,0.0,0.0,4,7,393.192,185.928,1948,0.0,98166,0.0,67,1948.0,47.463,-122.361,181.161,1003.352,0
6,229950.0,4,1.75,120.774,1950.963,1.0,0.0,0.0,4,7,396.24,0.0,1969,0.0,98001,0.0,46,1969.0,47.307,-122.285,196.954,921.598,0
7,160000.0,3,1.5,137.496,650.321,1.0,0.0,0.0,3,7,304.8,146.304,1980,0.0,98023,0.0,35,1980.0,47.287,-122.368,136.567,652.365,0
8,255000.0,3,1.0,116.129,879.977,1.0,0.0,0.0,4,6,381.0,0.0,1972,0.0,98059,0.0,43,1972.0,47.495,-122.154,147.716,891.869,0
11,530000.0,4,2.5,185.806,436.644,1.5,0.0,0.0,4,7,371.856,237.744,1944,0.0,98117,0.0,71,1944.0,47.69,-122.368,144.929,436.644,0
10,239000.0,3,1.5,123.561,607.586,1.0,0.0,0.0,3,7,274.32,131.064,1971,0.0,98188,0.0,44,1971.0,47.424,-122.292,130.064,1068.384,0
2,285000.0,3,2.25,170.942,577.299,1.0,0.0,0.0,4,7,387.096,173.736,1983,0.0,98031,0.0,32,1983.0,47.404,-122.185,170.942,577.299,0
8,537000.0,4,2.0,144.929,659.983,1.5,0.0,0.0,3,7,347.472,128.016,1945,0.0,98105,0.0,70,1945.0,47.671,-122.28,171.871,660.076,0
8,530000.0,3,2.5,292.644,2033.925,2.0,0.0,0.0,3,9,960.12,0.0,2006,0.0,98014,0.0,9,2006.0,47.646,-121.901,211.819,2033.275,0
7,213675.0,3,2.25,144.929,558.626,2.0,0.0,0.0,3,7,475.488,0.0,1990,0.0,98023,0.0,25,1990.0,47.286,-122.352,152.361,584.36,0
5,530000.0,5,2.5,270.348,895.213,1.0,0.0,0.0,4,7,515.112,371.856,1964,0.0,98008,0.0,51,1964.0,47.58,-122.119,262.915,964.798,0
3,780000.0,3,2.5,273.135,1474.835,2.0,0.0,0.0,3,10,896.112,0.0,1994,0.0,98075,0.0,21,1994.0,47.595,-122.016,276.851,1474.835,0
11,390000.0,3,1.0,88.258,336.402,1.0,0.0,0.0,4,6,289.56,0.0,1947,0.0,98144,0.0,68,1947.0,47.575,-122.289,143.071,379.044,0
5,450000.0,2,1.0,111.484,371.612,1.0,0.0,0.0,3,7,326.136,39.624,1940,0.0,98126,0.0,75,1940.0,47.577,-122.378,164.438,371.612,0
3,420000.0,2,1.0,92.903,499.354,1.0,0.0,0.0,3,7,304.8,0.0,1953,0.0,98118,0.0,62,1953.0,47.54,-122.268,128.206,464.515,0
1,550000.0,3,2.0,138.425,360.464,1.0,0.0,0.0,3,7,454.152,0.0,1959,0.0,98107,0.0,56,1959.0,47.662,-122.363,138.425,360.464,0
2,110000.0,2,1.0,55.742,568.566,1.0,0.0,0.0,3,5,182.88,0.0,1943,0.0,98168,0.0,72,1943.0,47.5,-122.317,98.477,568.566,0
5,700000.0,2,1.75,215.535,510.966,1.5,0.0,2.0,3,8,524.256,182.88,1925,2000.0,98144,15.0,90,-75.0,47.586,-122.292,221.109,464.515,1
4,807500.0,4,2.5,296.361,2245.466,2.0,0.0,0.0,3,10,972.312,0.0,2002,0.0,98074,0.0,13,2002.0,47.621,-122.052,196.025,2445.3,0
10,179000.0,2,1.0,91.974,813.83,1.0,0.0,0.0,3,7,301.752,0.0,1977,0.0,98003,0.0,38,1977.0,47.33,-122.305,144.929,1103.688,0
4,655000.0,4,2.75,268.49,4330.116,2.0,0.0,0.0,4,9,880.872,0.0,1981,0.0,98077,0.0,34,1981.0,47.745,-122.061,267.561,6393.956,0
3,472500.0,3,2.0,166.296,631.74,1.0,0.0,0.0,4,7,377.952,167.64,1964,0.0,98133,0.0,51,1964.0,47.728,-122.339,136.567,631.74,0
10,299000.0,4,2.5,218.322,646.419,2.0,0.0,0.0,3,9,716.28,0.0,1998,0.0,98092,0.0,17,1998.0,47.332,-122.172,230.399,594.115,0
5,740000.0,4,2.5,318.657,943.616,2.0,0.0,0.0,3,10,1045.464,0.0,2000,0.0,98034,0.0,15,2000.0,47.723,-122.158,323.302,943.616,0
10,860000.0,3,1.75,241.548,1399.491,1.0,0.0,0.0,4,8,518.16,274.32,1967,0.0,98004,0.0,48,1967.0,47.64,-122.204,273.135,1392.059,0
7,620000.0,4,3.0,197.883,587.611,1.0,0.0,0.0,5,7,438.912,210.312,1948,0.0,98116,0.0,67,1948.0,47.568,-122.396,115.2,587.611,0
10,410000.0,3,1.75,154.219,556.21,1.0,0.0,0.0,3,7,292.608,213.36,1982,0.0,98146,0.0,33,1982.0,47.511,-122.381,140.284,557.418,0
3,343000.0,5,3.5,229.749,862.326,2.0,0.0,1.0,5,7,753.77,0.0,1963,0.0,98198,0.0,52,1963.0,47.397,-122.308,189.522,1014.501,0
6,465000.0,2,2.75,132.851,132.387,2.0,0.0,0.0,3,7,303.276,132.588,2006,0.0,98112,0.0,9,2006.0,47.621,-122.298,139.354,162.487,0
3,273950.0,3,2.25,145.858,288.835,2.0,0.0,0.0,3,8,478.536,0.0,2002,0.0,98092,0.0,13,2002.0,47.326,-122.186,156.077,333.522,0
10,825000.0,2,1.0,115.2,3924.873,1.0,0.0,1.0,4,7,377.952,0.0,1915,0.0,98056,0.0,100,1915.0,47.517,-122.201,144.0,1157.478,0
3,255000.0,3,2.5,159.793,575.999,2.0,0.0,0.0,3,7,524.256,0.0,2014,0.0,98022,0.0,1,2014.0,47.214,-121.989,158.864,884.437,0
9,250000.0,3,2.0,105.909,1036.89,1.0,0.0,0.0,4,7,347.472,0.0,1998,0.0,98022,0.0,17,1998.0,47.209,-122.012,159.793,797.758,0
8,240000.0,3,1.75,141.213,891.869,1.0,0.0,0.0,3,8,463.296,0.0,1966,0.0,98023,0.0,49,1966.0,47.326,-122.365,191.38,891.869,0
5,670000.0,4,2.25,189.522,653.201,2.0,0.0,0.0,3,8,621.792,0.0,2012,0.0,98033,0.0,3,2012.0,47.702,-122.17,155.148,653.201,0
5,245000.0,3,1.5,124.49,686.646,1.0,0.0,0.0,4,7,408.432,0.0,1966,0.0,98198,0.0,49,1966.0,47.384,-122.317,120.774,686.646,0
12,600000.0,4,2.5,234.116,1007.998,1.0,0.0,0.0,4,8,512.064,256.032,1968,0.0,98155,0.0,47,1968.0,47.775,-122.284,240.619,1003.352,0
10,270000.0,3,2.5,154.219,515.612,2.0,0.0,0.0,3,7,505.968,0.0,2002,0.0,98198,0.0,13,2002.0,47.375,-122.304,168.154,515.612,0
11,190000.0,2,1.0,81.755,641.031,1.0,0.0,0.0,3,6,268.224,0.0,1943,0.0,98056,0.0,72,1943.0,47.49,-122.191,98.477,743.224,0
6,435000.0,3,2.0,91.045,464.515,1.0,0.0,0.0,3,6,298.704,0.0,1940,0.0,98144,0.0,75,1940.0,47.595,-122.308,183.019,281.032,0
10,560000.0,4,1.0,126.348,540.138,1.5,0.0,0.0,2,6,414.528,0.0,1900,0.0,98122,0.0,115,1900.0,47.604,-122.314,93.832,540.138,0
9,998000.0,3,3.75,344.67,3196.978,2.0,0.0,0.0,3,10,886.968,243.84,1978,0.0,98075,0.0,37,1978.0,47.589,-122.04,222.038,3196.978,0
12,725000.0,3,1.0,87.329,778.248,1.0,0.0,0.0,4,7,286.512,0.0,1952,0.0,98004,0.0,63,1952.0,47.597,-122.2,158.864,641.031,0
11,210000.0,2,1.0,90.116,824.421,1.0,0.0,0.0,3,7,295.656,0.0,1968,0.0,98056,0.0,47,1968.0,47.494,-122.178,124.49,759.482,0
8,513000.0,3,2.25,139.354,121.889,3.0,0.0,0.0,3,8,457.2,0.0,2007,0.0,98103,0.0,8,2007.0,47.653,-122.346,139.354,119.102,0
11,290000.0,5,2.5,258.27,896.7,1.0,0.0,0.0,4,8,423.672,423.672,1967,0.0,98001,0.0,48,1967.0,47.344,-122.271,166.296,896.7,0
9,1260000.0,3,2.5,288.928,922.527,1.0,0.0,1.0,3,8,499.872,448.056,1954,0.0,98039,0.0,61,1954.0,47.611,-122.226,339.096,1337.71,0
6,330000.0,3,2.25,172.8,1043.022,2.0,0.0,0.0,3,7,566.928,0.0,1995,0.0,98038,0.0,20,1995.0,47.388,-122.031,169.083,817.546,0
6,189000.0,3,1.0,93.832,702.347,1.0,0.0,0.0,3,6,307.848,0.0,1958,0.0,98058,0.0,57,1958.0,47.45,-122.176,108.697,702.347,0
5,907500.0,3,2.25,264.774,583.524,2.0,0.0,2.0,4,7,579.12,289.56,1947,0.0,98115,0.0,68,1947.0,47.691,-122.326,156.077,650.878,0
12,622100.0,4,2.5,211.819,1327.584,1.5,0.0,0.0,4,7,460.248,234.696,1942,0.0,98125,0.0,73,1942.0,47.705,-122.297,198.812,918.811,0
7,250000.0,3,1.5,188.593,1337.803,1.0,0.0,0.0,4,7,399.288,219.456,1969,0.0,98001,0.0,46,1969.0,47.264,-122.285,123.561,1337.803,0
8,1180000.0,4,3.0,238.761,371.612,2.0,0.0,0.0,3,8,533.4,249.936,1909,0.0,98115,0.0,106,1909.0,47.674,-122.313,183.019,371.612,0
2,925000.0,3,2.75,338.167,956.901,1.0,0.0,0.0,4,9,627.888,481.584,1979,0.0,98006,0.0,36,1979.0,47.561,-122.146,288.928,987.094,0
2,554000.0,3,2.0,163.509,375.886,1.0,0.0,0.0,3,7,292.608,243.84,1931,0.0,98117,0.0,84,1931.0,47.688,-122.381,139.354,375.886,0
7,545000.0,3,2.5,256.412,1614.375,2.0,0.0,0.0,3,9,841.248,0.0,2002,0.0,98056,0.0,13,2002.0,47.493,-122.188,180.232,790.047,0
9,660000.0,3,2.5,246.193,1045.159,2.0,0.0,0.0,3,9,807.72,0.0,2005,0.0,98155,0.0,10,2005.0,47.764,-122.29,204.387,930.238,0
5,260000.0,4,2.0,137.496,801.288,1.0,0.0,0.0,4,7,451.104,0.0,1974,0.0,98055,0.0,41,1974.0,47.462,-122.193,197.883,789.861,0
10,219900.0,3,1.0,79.897,619.106,1.0,0.0,0.0,3,6,262.128,0.0,1944,0.0,98178,0.0,71,1944.0,47.493,-122.247,106.838,637.036,0
3,373500.0,4,2.5,242.477,462.471,2.0,0.0,0.0,3,8,795.528,0.0,2004,0.0,98038,0.0,11,2004.0,47.344,-122.04,229.47,466.745,0
7,380000.0,2,1.0,136.567,7527.094,1.0,0.0,0.0,4,6,448.056,0.0,1949,0.0,98027,0.0,66,1949.0,47.477,-122.03,241.548,6474.967,0
7,450000.0,3,2.25,163.509,930.238,2.0,0.0,0.0,4,8,536.448,0.0,1983,0.0,98056,0.0,32,1983.0,47.534,-122.189,168.154,907.477,0
7,379950.0,3,1.75,189.522,1120.875,1.0,0.0,0.0,3,8,621.792,0.0,1987,0.0,98038,0.0,28,1987.0,47.376,-122.044,186.735,1088.544,0
8,834800.0,3,3.5,322.373,387.498,3.0,0.0,0.0,3,9,1057.656,0.0,2008,0.0,98034,0.0,7,2008.0,47.711,-122.229,318.657,396.51,0
9,365000.0,2,1.0,63.174,445.934,1.0,0.0,0.0,3,6,207.264,0.0,1917,0.0,98122,0.0,98,1917.0,47.608,-122.304,149.574,445.934,0
7,452000.0,3,1.5,116.129,371.612,1.0,0.0,0.0,3,7,381.0,0.0,1955,0.0,98117,0.0,60,1955.0,47.692,-122.379,95.69,371.612,0
3,840000.0,3,3.0,331.664,580.644,2.0,0.0,2.0,3,10,826.008,262.128,1985,0.0,98116,0.0,30,1985.0,47.562,-122.399,236.903,705.691,0
11,465000.0,4,2.0,185.806,580.644,1.5,0.0,0.0,3,7,451.104,158.496,1930,0.0,98136,0.0,85,1930.0,47.553,-122.389,103.122,580.644,0
5,295000.0,3,2.5,188.593,452.159,2.0,0.0,0.0,3,7,618.744,0.0,2003,0.0,98042,0.0,12,2003.0,47.375,-122.128,188.593,464.515,0
2,396000.0,3,1.0,129.135,572.282,1.0,0.0,0.0,4,7,423.672,0.0,1949,0.0,98133,0.0,66,1949.0,47.729,-122.338,114.271,572.282,0
2,397000.0,2,1.0,95.69,1147.352,1.5,0.0,0.0,3,7,313.944,0.0,1942,0.0,98115,0.0,73,1942.0,47.698,-122.324,166.296,641.031,0
8,240000.0,3,1.0,118.916,836.127,1.5,0.0,0.0,4,6,390.144,0.0,1954,0.0,98146,0.0,61,1954.0,47.492,-122.338,132.851,418.064,0
1,300523.0,3,2.5,220.18,635.457,2.0,0.0,0.0,3,9,722.376,0.0,1987,0.0,98119,0.0,28,1987.0,47.65,-122.366,147.716,408.773,0
11,215500.0,3,2.0,128.206,836.127,2.0,0.0,0.0,2,7,420.624,0.0,1946,0.0,98001,0.0,69,1946.0,47.261,-122.248,135.638,904.132,0
8,375000.0,5,1.5,190.451,869.572,1.0,0.0,0.0,3,7,463.296,161.544,1968,0.0,98055,0.0,47,1968.0,47.436,-122.195,170.942,871.709,0
6,160000.0,3,1.0,112.413,9591.027,1.0,0.0,0.0,2,6,368.808,0.0,1918,1960.0,98070,55.0,97,-42.0,47.421,-122.445,174.658,3763.501,1
11,952000.0,3,2.5,227.612,408.773,2.0,0.0,0.0,4,9,548.64,198.12,1922,0.0,98102,0.0,93,1922.0,47.644,-122.319,206.245,510.966,0
6,523460.0,5,1.75,175.587,464.515,1.5,0.0,0.0,3,7,332.232,243.84,1906,0.0,98107,0.0,109,1906.0,47.671,-122.372,149.574,464.515,0
8,305950.0,4,2.5,186.456,461.542,2.0,0.0,0.0,3,9,611.734,0.0,2009,0.0,98092,0.0,6,2009.0,47.33,-122.191,203.365,543.668,0
2,220000.0,3,2.5,132.851,840.215,2.0,0.0,0.0,3,7,435.864,0.0,1991,0.0,98022,0.0,24,1991.0,47.196,-121.986,146.787,801.195,0
4,289000.0,2,1.75,191.009,4861.893,1.0,0.0,0.0,4,7,319.43,307.238,1980,0.0,98001,0.0,35,1980.0,47.259,-122.291,206.245,599.968,0
2,648000.0,5,2.5,205.316,1000.751,1.0,0.0,2.0,3,9,435.864,237.744,1964,0.0,98155,0.0,51,1964.0,47.738,-122.288,252.696,915.838,0
4,825000.0,5,1.75,216.464,557.418,1.5,0.0,0.0,3,8,633.984,76.2,1937,0.0,98199,0.0,78,1937.0,47.646,-122.392,199.741,557.418,0
12,400000.0,4,2.0,192.309,1003.352,2.0,0.0,0.0,3,7,630.936,0.0,1982,0.0,98011,0.0,33,1982.0,47.726,-122.237,174.658,1003.352,0
5,420000.0,2,2.5,137.496,127.184,3.0,0.0,0.0,3,7,451.104,0.0,2009,0.0,98052,0.0,6,2009.0,47.676,-122.121,129.135,124.211,0
1,389000.0,2,1.75,107.767,450.394,2.0,0.0,1.0,4,7,353.568,0.0,1949,0.0,98118,0.0,66,1949.0,47.542,-122.265,184.877,691.198,0
9,865000.0,4,2.5,234.116,459.87,2.0,0.0,0.0,3,8,768.096,0.0,1906,2002.0,98117,13.0,109,-96.0,47.681,-122.359,168.154,325.16,1
3,700000.0,3,2.5,288.928,11493.03,2.0,0.0,0.0,3,8,740.664,207.264,1995,0.0,98038,0.0,20,1995.0,47.388,-122.002,224.825,8619.726,0
4,550000.0,3,2.5,156.077,971.301,2.0,0.0,0.0,3,8,512.064,0.0,1982,0.0,98052,0.0,33,1982.0,47.723,-122.11,172.8,934.883,0
7,201500.0,3,1.0,122.632,464.515,1.5,0.0,0.0,3,7,402.336,0.0,1912,0.0,98116,0.0,103,1912.0,47.571,-122.386,122.632,388.242,0
3,459000.0,3,1.0,122.632,464.515,1.5,0.0,0.0,3,7,402.336,0.0,1912,0.0,98116,0.0,103,1912.0,47.571,-122.386,122.632,388.242,0
12,327000.0,3,2.5,168.154,682.837,1.0,0.0,0.0,3,8,399.288,152.4,1984,0.0,98058,0.0,31,1984.0,47.443,-122.125,208.103,682.837,0
5,540000.0,1,1.0,105.909,622.45,1.5,0.0,0.0,3,7,347.472,0.0,1920,0.0,98103,0.0,95,1920.0,47.696,-122.357,125.419,622.45,0
10,521000.0,3,2.0,170.942,557.418,1.0,0.0,0.0,4,6,560.832,0.0,1908,1944.0,98136,71.0,107,-36.0,47.551,-122.392,186.735,557.418,1
5,375000.0,3,1.5,185.806,677.634,1.0,0.0,0.0,3,7,463.296,146.304,1965,0.0,98118,0.0,50,1965.0,47.53,-122.267,185.806,557.418,0
1,235000.0,3,1.75,137.496,612.417,1.0,0.0,0.0,4,7,329.184,121.92,1978,0.0,98023,0.0,37,1978.0,47.298,-122.378,154.219,664.256,0
9,240000.0,4,2.5,189.522,1100.064,2.0,0.0,0.0,3,7,621.792,0.0,1994,0.0,98042,0.0,21,1994.0,47.369,-122.074,160.722,818.29,0
9,575000.0,4,2.25,191.38,1129.236,1.0,0.0,0.0,4,8,627.888,0.0,1968,0.0,98008,0.0,47,1968.0,47.638,-122.117,219.251,801.288,0
12,1520000.0,6,3.5,345.599,1086.036,2.0,0.0,0.0,3,10,1133.856,0.0,2003,0.0,98040,0.0,12,2003.0,47.57,-122.226,281.496,1085.664,0
7,394500.0,4,2.5,278.895,561.32,2.0,0.0,0.0,3,8,915.01,0.0,2004,0.0,98055,0.0,11,2004.0,47.423,-122.186,238.389,593.65,0
5,174950.0,3,1.0,98.477,483.096,1.0,0.0,0.0,5,6,323.088,0.0,1970,0.0,98042,0.0,45,1970.0,47.364,-122.093,128.206,483.096,0
11,383000.0,4,2.0,170.012,1967.964,1.0,0.0,0.0,4,7,323.088,234.696,1966,0.0,98059,0.0,49,1966.0,47.483,-122.128,181.161,568.566,0
5,249950.0,3,2.0,144.0,1397.261,1.0,0.0,0.0,4,6,472.44,0.0,1958,0.0,98059,0.0,57,1958.0,47.487,-122.099,140.284,3847.671,0
3,431000.0,3,2.5,157.006,255.669,2.0,0.0,0.0,3,8,515.112,0.0,1979,0.0,98052,0.0,36,1979.0,47.633,-122.108,157.006,265.238,0
5,459900.0,3,1.75,239.69,1021.933,1.0,0.0,0.0,4,7,393.192,393.192,1951,0.0,98006,0.0,64,1951.0,47.565,-122.181,211.819,1639.088,0
